User ID,Number of friends,College Education
K195CQS0-CQG8-O33G-KY87-XR6WSFWG54Y4,128,Yes
U7DI7X4L-ELBI-0MW7-MSR4-7U6LEP4TVGPW,86,No
WJ6XRPD9-LMR0-8T79-YYAJ-XMCW3FI0OSF5,123,Unknown
VDTOG29Z-64G2-1PB1-JVC8-KUCVKGEYUPPV,95,No
CQUBK0VN-ETJQ-RRDH-WI0J-S4RRV5E8HZOI,164,No
ILVOZU8F-HJOQ-80I9-U6H1-4T11NZO20U5E,128,Yes
DUUYR1WP-WNN8-LCPP-8Z8Y-BX50SZ7QNR42,155,No
JKWZ0EG0-477W-BD5K-DQCI-NSBYLV6RUL1V,0,No
UP7URIO4-N2PC-R5IU-YW8W-1TTXUSV4E8ZP,0,Yes
4ZBOR74H-IBM6-SQAC-28QK-OOO1A9YBI97T,128,No
MILGUTMB-99GC-K2JR-38JZ-1ISJOUKIEBJ6,106,Yes
F0ZFMF42-0GL4-DZAB-U71N-JDNMQOZ2KG47,53,Unknown
4NIEBGGR-OHTJ-VF57-5HXE-DA8HZUWPJZAX,99,Yes
S4Z580ON-9P2V-JAJS-L50E-8AAO93PMS7W4,50,Unknown
YFKRWCWR-YVJB-P6DK-OHRQ-L673B970UYII,122,Yes
M9AWR34X-WQJM-O3R6-TB6W-ED28FJVBM77V,141,No
288CMK97-FS8D-I86X-TY60-86UJRT6CYOY1,138,Unknown
F2KOAXLT-NLOR-MB6G-JH39-VLCSSUEZM5XR,0,No
Y1I6RSA1-1YB7-Q6JA-EMJW-DLG765V76SOL,92,Yes
MGQQMN6M-HBJ7-CIXY-W7UA-C91053ZQ8IB1,113,No
AIX6AFFU-DHFF-2B3N-VN6I-ADLVCM7UKTCU,151,No
5RX8AI66-F9NK-NNU6-XNYD-I5CEXVTROXV4,91,Yes
RZ5G4F6N-LL7K-71RK-06TW-MA1DPYQ82G58,104,Yes
Z23KACTO-Z7CS-4WP3-GNIO-HP0JAOYXKL6Q,0,No
RC1NO03O-HKNU-4Z3Z-A2QB-GFKTQ7Q4SZLN,166,No
6G63T500-V6S9-LSER-QN0H-5YX8IUIFBTPZ,131,No
0GXTWO72-YKIC-7PB5-GE2I-FR8Q8HSFJ370,94,Yes
MM6HA6ZW-Y7BK-UWHP-8C46-1HZIDBHKZU4K,50,Unknown
GZ1C59DU-A0V6-H7WT-3WSH-MUVXIBLH4TTP,100,No
WJNZWOHX-SPJK-VRL4-RJK3-LKG57Q5YDE1C,0,No
FDMWMDAV-MZCF-DU56-05NS-GJX0R1N9Q2CU,105,Yes
IN9N6L25-KIQC-L4D8-CHT9-Z8X4UX9B52UW,94,No
DYFOMY6Q-SNMS-0PKR-WPK5-KYMQWZJ0K1RU,115,Yes
PUMMEIUF-5HA1-AZ8A-1K02-VF9JP8X0Y1C5,84,Yes
ZG9ZTIJJ-YY0G-M3GB-HX38-SNPV7LJ8D61A,0,Unknown
7VAM1342-T10D-P19R-S6YD-T35KJWTMSDYN,112,Yes
GMS6M108-L7NR-74IV-OLG2-U5ROYQKOXVMP,151,No
N3UUYD52-S5I0-I845-MQQR-FKMWJA6JYFD7,69,Unknown
EX9EFRB2-4V15-U9UO-9W5K-XA6YGZ0F29O8,91,Yes
HBGZJL27-DTH4-BDZS-LO1Y-5H1I5XKYM0HL,99,Yes
0Y3E11D1-LCH9-TKQT-E3I9-J5JR31XJ3MXO,105,Unknown
9OTTYJ71-OD33-K78U-SS3F-VWJQTPI8Z2YS,0,Unknown
KFUJJ7Y1-P0PA-5RV7-Q503-J21UYI6Z36BX,0,Yes
ZTUGIA5D-3VIF-2FK2-7DJ3-5FWGX727QJUU,0,Yes
H7J8UIT1-JL9U-FDMU-8NQN-NFJYTHFV7F8S,70,No
UDZIUZHR-7FO0-SW44-4397-7ZI6DNI3Y7Q9,44,Unknown
K5BU3MBH-NQO1-FXH9-40GZ-RV3PT413MFP2,162,No
JOGIS631-P00D-8R02-6QS8-KYV0KYHOG3J9,115,Yes
5MC4AL6V-SQRJ-SFWH-N3MX-RKJWMR3DYNSV,100,Yes
Q1VXBBZJ-39WS-DSOF-M3FA-UGGSFSGN9TNL,119,Unknown
LW9JCE16-NWIO-XF6K-UKEV-48C46EAU24I1,164,Yes
9S9H4IPH-I56Y-QBRK-0PCL-3XH1DI9W5GZK,140,Unknown
BKNIJ6YC-4X9G-3SWD-H799-KE0ZQNN4VC3T,52,Unknown
Y7R7XU36-LRJK-H9S9-5K0K-LXIVVJVZU9H6,0,No
CDI7MIQK-Q35U-C2K8-TDJ0-YI3JVDQU6IRV,81,Yes
JAH1GE78-K5BR-2KPU-5OCE-2DOI5DEL2P87,97,No
INKHFM50-MJNC-8I8R-ZHUC-F426QX4ZIE16,157,No
THUSKAED-7C7R-5R20-YQGI-ZVUD2D08ZH31,96,No
ES5HZ0X0-VRVK-N6TI-5XGO-IODCHD13T7QJ,166,Yes
5LEXMNRC-DR1W-5TOQ-BOD6-X0C0WVOXVGTS,142,Yes
6RX36K4U-EUIW-0V4T-YPHV-LXPETJ6CZ1GO,82,No
A90VIMQV-WTPF-2EDD-7KC3-2WUUT8ESKU9O,54,Unknown
IFIXI5EB-LEQ9-20OT-WDVJ-QWW2XSV0WZY4,98,Yes
SCRKML6C-2J9D-GEL2-SGFE-5BWLY9YF28X5,90,Yes
DHJMHS3G-NUI4-BLAW-8B6Z-LSMMLOFHKM9D,81,Unknown
KPYU5ZRC-3FTP-1DWK-IGXG-JKN5A1956EB3,92,Yes
7FBFCFCT-AJHM-2UJR-X90G-U812Y6JJ5SQL,0,No
VKA8QN4M-TNIA-4RFB-5FT1-B27SEZLD2CQH,0,Yes
WG9KFBI5-905A-ZMKU-GHUU-TE3GAWZ6RJJT,63,No
8J8RS8S3-8BQY-K004-VD8C-ZEO09ODE9VGJ,86,No
DB2VYLC4-KTSY-LK5D-F3BO-UK3FT3DCY6QM,127,No
ZKOTKGWS-P9NX-Z8HE-CFH6-ZPVZOEFM38Q5,126,No
4IFE330O-5XX3-M2KL-1BW2-3VCVNE13YT2T,100,Unknown
R859UCTM-GZNQ-YSWU-0ZT7-Z6R755O04AJ2,0,No
VB3C44PA-C02A-NG4S-WWOX-EP4QPAPIHVIG,164,Unknown
SPFHDRJK-DLIF-UWXM-2K80-RFAFHJWCAS5H,112,Yes
LOL4VA87-CRH3-W7QO-YBRL-005I8GMPTLOZ,0,No
AWFI0CEQ-PVJE-XEU8-8OE3-1YBOSVD8884W,94,No
39ZICF4E-3YAJ-62JT-WG12-3R33V1HJ5O4K,95,Unknown
F9VBXNIZ-ZI2P-2IHI-JO15-FXH0TZIXRE4H,98,Yes
TKLCUKM3-AAAD-39SF-U2NA-AF2Y9QX3L7F8,91,Yes
ZME55DEV-18AU-0TKS-MNXM-DMXKMTD8DECC,124,No
WNU0NFDD-4CBY-QQTH-32YU-MUBELXCDX8JR,118,Yes
PWRNGCZF-C2FT-QNDS-BQW9-MPWJ900UJR2A,97,No
HG8OY4X3-KXHW-4LTR-A7TH-GQI9JUSGSKMJ,112,No
V4I1V39R-STW2-TCXI-8YUP-KK9CKV1T90RY,95,No
KHI9DRBW-WXOX-OLBH-KJ6H-N3N392OWOWOM,0,No
HRX9A171-CNMY-AOGK-80BQ-HDTINB3B5NBN,0,Yes
SL85K3WW-SYPR-R46T-T5A6-W2NUZHNRQ8GT,163,Yes
2FSLLU06-5XND-39MU-TO5C-CRDRR1OM6DJT,106,Yes
6K3ZBAI7-SWI0-499V-AUP9-XAWL1WSYVNH4,103,Yes
4B1X609N-Z65X-E6OT-7ACO-6AODJGOSVEZU,144,No
AJKFD6M3-Z1DG-ONDP-MZY6-20S289O29T1S,93,No
95VN2Z7N-LC0S-HC83-0FN9-F1U6M5CEFHQK,0,Yes
65ROYL6G-NGCA-PTHG-YJCT-09C7TWTC5KY3,74,No
45TH88UP-80DF-REXV-4PVQ-NEMTUS4C97MN,128,No
LOBF5O1L-1KIP-7AS9-QGPA-BDV6MG9EAT5Y,0,Unknown
Q66NQ2MI-XXN5-M389-SJKL-LP8BEH0QWMBK,0,Unknown
ISBPH1J3-LNKV-DCRO-F5LI-T4IFHH5N3DY5,124,No
7BSFQT2L-CBFP-Q07O-EXM0-9KOIT9V660GF,106,Yes
1DTA04R5-N3O5-VYOV-JDX0-9N6TCDU7W227,145,No
CJ9OWRJF-PP3S-L393-TPK0-WANL923Q3AJ3,0,Yes
RFYY8RO0-HOB5-UWD7-0A94-SI7NQE5MJS2K,103,No
WC5GDFJR-Z9X2-LUIT-9M4P-Q0P5OTVEUA5T,0,Unknown
SCWQSICD-1IPU-N5V3-XFOS-ZFFEXF8LV3T5,110,No
12UUJNUF-8CYQ-7N6M-7B58-ZUR51S1BYTSU,131,No
0SUUGIGY-91Q5-SJNC-K76T-HFBGRZOWWII8,141,No
K8ULNPN4-J32E-6K16-MNC8-UFUU13LCEDRR,116,No
B7MXKJVE-3T25-X0W1-1WOJ-TGUDXPVN48UR,0,Yes
5H48Y14I-1WZZ-EPGZ-EYQ8-JSG0YH8QK1D1,118,Yes
HWT1KHHO-30UY-L6EU-83F3-FDWIWT5H0LW6,90,Yes
PT3SHORC-EOMM-JW07-A2X8-HMICG9YWRDU8,48,Unknown
A05ODNBD-8PX9-70FW-O5ET-9Q3CHV78B251,118,No
7QT3IEFD-PB63-UBLS-BXP3-EZL0G72Y6KBA,94,Unknown
WR2C67KU-P02X-AD77-LVM1-QS2GXPF3N0NS,94,Yes
MA949GWK-H847-QGZS-KW0K-K9414CBRQFMT,116,Yes
EP6KNZMP-SX1W-HZFC-MUCW-GT4C0D30AX1A,101,Yes
0TRVQEVY-WA91-UZNL-6CN5-J5Y6PWWNMQ0M,124,Yes
8FF6C1FW-LE51-QDKH-ZFLL-3ZYS3AMJAYG2,118,Yes
XB7BG3SX-XHHV-H277-AIYB-0FFSRSRRNTQW,107,Yes
4BC5G23S-SG75-RE7F-E4QK-C2GDJYYD7J2U,160,Unknown
O2SA05BV-520O-QUI9-XYY9-OT8EBC643Z2A,74,Unknown
RTVX4DHU-AK17-6GDB-9QSD-3Q95KCAQV5KI,74,No
Q5CAZVE5-ZD04-Q460-HL56-8B4S4P86WMSF,102,Yes
8NRRDGE8-431A-XTK4-LWQT-9S5B8VIGMP1A,154,Yes
PUN6QMR7-TJ5V-9UN7-6ZX4-87Y7A23T0PPN,89,No
4KZ6Z1JI-NXTB-1JZ4-XDGI-8PY583RPNRC2,78,Unknown
9LRV4ZHL-J1HC-AJ6Q-8VRI-QE5CPT4CXNM0,103,Yes
BEZ86F4O-0ZPS-I9RS-CYO5-CS7AJMJSX6OM,0,Yes
8352J5ZP-XCHG-3MC1-4O5N-OPIC4ZQ99CSE,63,No
GBNW6SA1-DKPE-7MF7-95M1-QWZ0HYX6CEX4,114,No
3BN19Y3X-UI79-52FJ-TLQU-756ZABSXY61I,128,Unknown
6H3ASHG9-JLF3-I947-RWO6-NR7ZS4K6ECKD,53,Unknown
UMVITYFJ-MZ3O-V0OM-AT27-HGC8QAB9R0A7,132,Unknown
H4NB2UWJ-3LNB-VYVB-IW0L-R399Q19U3MF0,0,Unknown
90WLVS40-8BK6-NQFR-4GDK-V7O2TIJQ3673,107,Yes
UUQJJOGI-3J9A-SBW5-LO01-IDKTFE9HDO2O,95,Yes
142V9RE7-21M3-DA4L-H9T9-PYV1W5R64U64,72,No
N4DEJ5MQ-C085-PRQL-UMXZ-LGCOAHFV8AEX,144,Yes
NPUTBUQ7-BL4T-DBEB-VWQH-3KREZK00G5K8,133,No
GH9611OY-W3UP-86VD-3TMS-J5ODPGHOLRD7,120,No
JAGKMNYG-H4T3-9JPR-SJ63-HSYA0ECPL8LN,100,No
JQ3FS8DN-29DH-BW1J-UDZK-Q03VWLUFS7N5,123,No
KZVLCKK9-I3KF-CBV0-NH0R-1CWWT0W8PSNK,35,Unknown
QBR3JUEH-69PX-UTFD-LZ0Z-I783H8Q00SIP,115,Yes
IH58GO9E-LPHV-5M7P-2N7O-UFUVEVKDRT2Z,161,No
BVU3DKCB-C014-PQUM-FV4X-ACTDF59KXDQH,0,No
7PF1EUS5-B4PY-CHFN-8XSZ-1YOHI7A5CFT4,151,Yes
3NHPXLMM-3U45-3H75-8EQH-NUNHEHRODLIS,145,No
DMRB8BFA-R0ZU-YR33-GGDV-Q7KBWILHX3KW,136,Unknown
669XFTXN-D1JT-FLMP-41RL-6BXTVKZVEWEH,103,Yes
5UW6X2GH-MSPJ-2HWP-5APL-RI8KOUNSVTXC,0,Yes
C46C1PMF-OZSP-QVID-N3SE-SLV4320N7RT5,51,Unknown
069LU3DF-I6ON-VP9H-9WOF-TZQ083XHVYZ6,121,Yes
T7E8841X-40IU-UW12-AJO3-UTDJK5YNR3Z8,102,Unknown
E53KLNDP-J9ML-YDJL-8MY9-WFQ65T2EDL3Y,57,Unknown
IA7CZSLP-8L10-ZCGO-HI6C-FE8DHBV5EQZO,99,No
N1AC0BNG-PWL0-XWAS-AQ0B-D1IQ6NRKJE0S,93,Unknown
ALN2J0H0-IA3F-NETH-M4EF-ASKEXLFX2Y3P,125,No
LWIRZIPD-14HZ-016O-0T5V-5QI4A2BXV36R,145,No
EF6TOEVB-8IYF-PU3P-255K-KFR9F0VIIAVQ,59,Unknown
L3DNMHIE-X4F3-AKJ2-PRSR-MZLFDGDMCTFH,106,Unknown
DPSR8RL2-5K8X-8L6I-SBAY-WOOV6P3WD5QJ,112,Yes
FCYAW8XO-JXBD-A5BV-1CJL-4DKY9CC7PKXY,80,No
HANOZ8T7-VCE6-1HZ2-CK4Z-JY9PW617NEMY,160,Yes
2ZBXDRR0-ZLM8-DL9W-NCFT-TOS57F0V3OEF,0,Yes
GUIRL92J-AVGJ-R92Z-0WJK-7CRJFPKXBIUO,120,Yes
RWUAN64E-YCYE-YN3Q-18DK-AA5C8NW4W1EI,99,Unknown
HATK8PDD-2347-FIOQ-QF1D-ILP4YO4L9HHE,133,Yes
KVIO8J6G-YJ74-U5ZC-TQ35-BRLHK3H892GE,110,Yes
WT7UV0J3-Y4ZP-G94A-HIGI-DTVVQ5LB3NFJ,151,Unknown
KQRSRHX0-RNB0-SOPS-CTV1-FHF44N3E2139,105,No
1IHIY6QK-2LTC-Z0HP-EF86-RPASLT46H1SZ,135,No
GESPW62Z-9I67-39H9-S3ZF-2JYQN0GVQPLF,104,Yes
SCADSSEM-H75P-3DGB-ZP94-JMKSYID1IYMV,107,Yes
QEGWRMQH-O5ZT-OWLA-4HP3-20DE0L5ESGLL,120,No
A0QZZRB4-SRTL-W6RE-98EJ-8883K07RAA5R,78,Unknown
X2IX4ZT4-9KKZ-4R2S-UXXP-FM3Z2YDCVI6U,139,No
S0OW6HIT-1QI2-19YO-UT4E-TYAOXU9DHT4U,126,Unknown
7282K7CY-XAAY-L4Q9-031U-1IONTTR27SHM,123,No
G9VNUG9I-YVSP-LQEC-A31Q-LSAJCAOZN7GF,,Unknown
QAF61LI9-3UB5-AIOB-RP5N-DZAYEWQS2EZO,163,Yes
ASDPVRYS-L4N7-HPO3-2YK9-H5E7X4C1RIPD,138,No
CLVRD092-QVA9-N245-ZQNM-HTCFW0GQNEFY,112,Unknown
SKIV7M5C-GUK9-UBCV-ZBEC-JFJBJJVPN61E,0,No
5BUZDM9I-3TF2-OJ52-FFXG-P00X6KHPY74S,0,Yes
6MHSCOGB-8CN4-HILX-S8MH-QN92WU167HEA,86,No
CP2B0DIC-AVPW-A2GL-UMWQ-2OCY0PP0YZ67,101,No
KX6ZWINU-LQJR-HUI5-15VQ-0Q78Y6JXGBQM,82,No
71OFYS91-05HG-GQ4P-7NC4-MB0W13OP49I3,116,Yes
D1BPES9A-SVGJ-5KE8-W684-LSJPS3NQLAUE,122,Unknown
JJJOUZQ2-TJPL-25HR-DCTW-4LSLHTB1P335,47,Unknown
9KRAHLQV-3OIH-EWUQ-GVO3-BE9V6T4PVNGW,82,Yes
GCAHLG47-P82B-NJE8-6AHO-T6L6KVE51V0Y,54,Unknown
YZGL8MYO-1QIX-041V-PTQ5-8DC8YZCHZP9A,94,No
IAPLNEI1-JCBV-P11U-8MOD-48S4DR98AIU7,84,Yes
UH5SBBXG-YVWL-57YT-DEXF-IGD92VNVF4LW,94,Yes
KH9JX4CX-XY90-9ZRK-Y61X-DAQMWIQ4JR31,0,No
BC5X9ZP9-LIR4-RWX3-CDKS-AI74N29VR113,105,Yes
C6LQHRBW-BNNJ-ZL83-4RWM-FOM5MOVXIPCY,85,No
S159K011-KBAU-U261-NOOI-L9SULCYEEZUW,76,No
6QZZC2PY-KFYO-YBGW-DDFD-Y0YYCQEX6SK3,72,No
NUSBHKEZ-CKSV-LMKI-ME59-JP3BLHOH7OPT,132,Unknown
YGH9H930-9T8B-Y4NK-AC4R-I26EQUJZSK64,95,No
N2XQS9V7-53T3-EI9U-7VU3-OY8YSNYXOVXJ,100,Unknown
VRNLVH5P-RGOD-8DXG-OWM0-RG2YZT3A6RZP,100,No
I5VJLCIB-X3EP-1J2S-WVMF-3GE0SU9KGL7U,88,Yes
585FK7B5-IPUF-6EP3-DZH7-YET0SZBCWJ2R,100,Yes
3V4NXI8N-6MO6-4UGP-043R-A53FU8GI5JOZ,33,Unknown
Q8A7WM5I-LBEX-3IC2-Z11C-0SBXUPA66YDS,88,No
RGKAT23D-B1J2-3LMS-YRST-GR42DSEIIFA6,0,Unknown
HCZWC4UF-150A-IXED-3P7N-2BUOL0FIOV5Z,117,Yes
YQLKUJ41-BHTD-FHOB-38CG-H2L15LDDRG47,130,Yes
IZ9YYUCB-13HG-7YP8-SAHG-J5BJ44DMY4XQ,91,Unknown
471KR7UL-UFQQ-37JP-WYXV-WZH9U1GDZNTU,115,Yes
30YS8R7O-CXV5-ZKGC-YXC6-7KE0Q6XQPF4S,112,Yes
1UHNI1A5-XFBQ-19LJ-4O6L-41ISUXYTMF7O,134,Yes
ODRXX7Q5-3N1V-ZG2D-OCE6-9G3TP0VA6QIE,144,Unknown
NP2IK86W-RXQH-VYAZ-S5GS-EUO5MUWNZKTV,96,Unknown
Y8G09ESJ-OGGX-ALYG-Q51O-X0V8PXB9KI6K,56,Unknown
CWQPO1RU-RBKY-78GS-FGQR-FN383OZQTJKS,78,Yes
1Y0NMTQ3-IQFS-UFIB-9NKP-YGF6MY5NMY5A,113,Yes
5V9I1RYF-849D-ZGL9-DHX9-F3S3P1EKEI8Y,104,No
VB7NPH04-E6RL-IDH4-ORMC-NE78ZUIEBLXM,98,Yes
BPESMSH4-8M1I-U7J9-BRY6-FYKS5Y9CXKKJ,0,No
5H4S09WH-HXVC-JGUR-9GKI-XMKNRD29QHXD,86,Yes
3XRGG3AA-XFX0-B8OU-AFQ8-FFWWC9YQPYRZ,96,Yes
SN0RKK9G-G6OF-B9ZE-WU8E-BB1F8BMCT48U,27,Unknown
Y00RI9QQ-NZZ6-6NF6-3K4X-REY0CWS0HQR0,91,No
9UD3LD8T-ELIZ-UOL5-Z43L-39NEOMU2Z2NC,123,Unknown
D4AQKJSX-ZUCE-NAE5-1DC6-CTT4E0QXA0EP,169,No
NKP2KO7M-RQ08-SF6M-OEKH-B5SUBS30HUOM,155,Yes
QPW4UFHQ-R51L-1M5A-2UGW-ZMO01OOG8YB3,143,No
245ML81W-3J4O-HD8G-8DE4-MQ4G4801QON9,93,No
RH9MANWI-SS9A-2YZO-EUR5-ZEB1A9T5GIA5,114,Yes
KYF8SFWG-PREX-QNAB-PIA8-K53PL8FNMRNA,127,Yes
0ZQTDNMF-0B2H-ZZN3-AQ3C-8LEQ5OCS8W7D,0,Yes
5D062619-EHSK-KWLZ-MEJG-80JP4BPSD864,62,Unknown
6U90FN7X-HA9A-PJ8F-QLZC-K1ZABCVXW7G1,91,No
LJSQM17S-A126-X9VC-NACB-N45DLBXBMATL,113,Yes
WWG21WP8-RLYV-QJMP-LJDI-THQBMUQ3UBP9,83,No
ECXSE5JW-SI0M-IB7M-0TNK-5GLOAX1EXZZQ,107,Yes
CZ7EIC6L-R33R-FK0S-4RTW-QBPBOT8JHV0U,0,Unknown
JWQDVN5N-URPS-Z4R8-JOWN-VZDE7MTY25TK,139,No
1SOTWHX9-C4AV-2ERV-P2LB-DJQ0TCOQMSGZ,107,Unknown
EB16JM0Z-WK8G-AUQG-DB1Z-VG2P7XAIRR6B,0,Yes
H6DT3H2L-QBI2-ZDIZ-TMSI-JACSLYHB62NX,89,Yes
OSXG60QX-NSB0-UE9F-UJW7-8ULF0OFEJM88,47,No
P3S3CTGF-YABE-WR4Z-E5TR-TRKQTQSIW56K,0,Unknown
FXMZ8DK1-DW3N-YB14-9Y2Y-3JBIJ74SGJ6N,52,Unknown
22C5QP2Y-B02H-99DW-I39E-MXXLIH75LX5S,141,No
S22YB645-M4XU-6UN3-7CT9-U2ZM7APHK10H,105,Yes
A2X4AQE4-QRHI-G2SA-Z52D-D26UJU81KGUK,100,Yes
ZKSWPAHU-AZ8B-0JZX-5ZWP-RN5RFM0HLRAD,0,Yes
1KZJ3N7T-ULRH-DSH0-JPI7-EBV0D9K42GOX,88,No
QX6KVHMT-K7VR-73UA-0NOE-NF620X6NAATZ,0,No
IAWOL1W1-SQG9-MEGP-C2XZ-TINSQWLL4HUF,107,No
21XHD4XV-PRW3-RQO8-Y6XZ-5VS3Y9755X4A,93,No
0O202TV7-TXCN-9LRK-AQ8V-IJWSZN9EKMIT,0,Yes
5YH0H37H-4VAK-0OTL-5GA8-VRDQORZ14G9X,0,Yes
5WEN62PC-I84U-NT3O-TK7Z-81O3FAOZ96KI,0,No
O4X958BX-8RFV-9W10-P0SQ-OEY33QWBBS33,115,Yes
X8J3K2XS-6RS6-JVR6-P5FZ-4JXZ3NZFRU0A,87,No
KCP9XA70-EDE2-Y43A-NX86-4WRFDN6646U7,79,No
GYMBEPYH-56RX-ET17-OO4G-I3OJZ07UBYU2,59,Unknown
MAUEG7IA-0L2U-XICW-BPO0-TNKL3IW819R9,0,No
9ROO5A5D-4EA2-CO6S-DW7W-7XYY4JMHOOYJ,113,Yes
TIS9PGDO-OXTX-QPET-N5UI-7WNGAIKF7RKK,110,Unknown
09PWGSFU-CSTX-J2G0-2Z3P-LK5DKTHY41IX,34,Unknown
ZZRDEO98-2H8L-JKD3-MO56-JO3TE6OYWEW6,103,No
YMTJ0YCT-2TPW-00NR-C2I0-BMZX8GP8AKG1,66,Unknown
H0T9Q9U3-586H-9UNX-F7HA-WOWIJXPEM6EQ,0,Unknown
95MHCZM3-MLSO-8R7H-1V8L-8NLYFCH2LXP4,159,Yes
EA2FYDF5-OD7X-VQ1R-QL9F-9F6T0C0JU1RS,88,Yes
Z9M87EVA-562R-N0T7-QWBX-I0NWI4P45KUF,52,Unknown
58BZ5A72-R7MO-UM7X-LP9B-B28CSMVC4X79,111,Yes
YPB3XQQ8-NXHK-XSSO-ITUC-RHJJQ62Z0UJW,0,No
P6QPCJ67-Z56F-0BC7-ZBIH-0LD92RDLQ3R9,76,Yes
0BKNHUYM-P1OG-MMOW-XTCI-GV3L52I3EET6,106,No
RDWS49FV-3U6J-RQ03-PEGQ-5URETZUQPNMW,57,Yes
FKZLKDOP-AX1V-7EHS-RAA0-WSKXQYKVUROR,49,Unknown
M8575OY3-6NQQ-NZOY-AODT-V6KY8JTOYCUW,58,Unknown
ZWSG17UR-POAQ-A0NW-BKO2-LBTPDOC47VFN,84,Yes
GGNUACX6-6S9H-NT8Q-GRP5-0A5VID1SIAGF,124,Yes
CTJP4VU2-KY48-ZD4W-YRK3-ZXKOEXS55TYS,162,No
HR3PUVMA-OQUW-K5IG-IP9H-Y781WO0UAMZO,166,Yes
PKO6JV5B-PWBT-632F-9KKJ-BD7RW6IA9Q4A,99,Unknown
119Y7SLC-ZGNY-993I-Q76O-HR6GDUM6N96M,85,Yes
9W8GC78K-16BA-6LYV-4PED-SPZDU6KHNM2S,90,Yes
5A9H6WAS-WPL3-GQY9-BC5Y-HJ1U4TGAR4JL,75,No
UFLLGQOU-49BI-FK7Q-D8NR-SYHFP27SDACD,167,No
NG2T8YMX-LACE-C11V-9C3J-CPEX4WB1H501,0,Yes
7NZFK416-TBSB-1T2F-XVZ5-1XROSCDUNYDJ,0,Yes
HG7M7041-BLVJ-F870-8GL6-KLV0EJ7GRUPA,104,Yes
ZMUR5UT6-C4T1-5G86-8HJD-6U2B9UCPTURD,96,Yes
6K6QITWL-8HRX-P0VG-3IES-ENADCDRSUHP6,115,Yes
15D7FL22-MLGC-5QCT-IGA2-1N3QGFRPOSSB,0,No
FCTB8RYE-798R-0OMW-KO7Q-L3N2TX4FRZW8,121,Yes
BQ8FJJLK-7P0J-K1F7-FBZM-KGBVFTFERORL,163,Yes
P0LE2Z9E-WBMC-5GV6-X0CM-SYR8YLPKHLQ5,136,Yes
FK34JVO2-XK35-DUUV-MTGE-O5BHB88JI1LA,0,No
L52JK11X-N5MY-8VRG-HMBR-CJIS4RK0IVQ3,118,Yes
MOM072RE-0XTS-EH7A-XQ6T-YR9OYKK1O3A7,110,Yes
P9DXJL0O-WQRK-C5IQ-HBP0-60D03YOJR218,98,Yes
JR9UME5X-CKXK-RYNE-R500-MGARS6NQ37SA,0,No
EDJYNSEM-GN5M-YZTG-RHKY-E7ZA26TUKR9P,112,No
G54WLPQ0-SJ7F-PRS3-OGQQ-CNTY3IETW9Z0,125,Yes
NNWPIPRA-JHEU-A9F8-LIQV-5LN5FSZRY0ZB,58,No
ZBIRME0H-7ESD-V45X-DB7Z-KN8VMN4PAO9N,51,Unknown
VWNSLC62-GQ06-E35R-NBFS-QWW4S5HWHA13,103,Unknown
PSJX96OW-1D8E-ZFYH-1O2W-JINII8KJMKNU,115,Yes
K02366AH-8214-WJDE-UZFF-66DW11OPPY4S,123,Yes
NIE3LPAH-TBD5-DZYQ-HYAF-XE7TV32CGTMS,0,Unknown
I3LVBYA0-ZLOZ-QZDA-8AF8-YWGHCRLA1FD6,167,No
JFUTD89D-9KEB-7RIX-9YP1-H1ZT76D9EHG0,91,No
EMJZZQ9I-CGC3-P8U3-F819-YXH0E0LTY4Y4,83,Yes
BGJR24N6-C9EY-Z7SI-YZUW-3YMY6JXQASIB,0,No
IMAL6JXH-18JH-6XIT-5U2K-QRLXPWEAUS9U,147,Yes
AECX8NVY-9WD2-TJ7C-7TLO-XGUW9E6S5QR0,98,Yes
UPFNZ064-O2Q3-O3VU-ES35-68ZQKI9CROB0,88,No
I955K1FD-IKZR-ZD04-FPNG-17FL43E2Y333,62,Unknown
5G417NYI-ISVO-V6JG-27MH-178179VI6CIK,105,Yes
C5CUV7EE-6W93-PHYX-0CCF-B82T6LJQPNUL,92,No
T0QMNYF0-D0OV-4JXI-CGHX-NR45CQWIQHMZ,127,No
CVKXKU3L-87FR-5CT4-T32R-64IG5MLGYJOX,104,No
4MVRC5W7-IG39-5NMS-SIX6-OM8REYK8NFG2,0,No
AAQJ3DC0-82FV-RKA3-ZFE5-VO8Y7TBI8K66,155,No
RLV4GLRS-3IYP-K673-CMC5-M6W904SGUQXN,116,Yes
HEUFPGD6-YB3H-DRZJ-DC6I-5AW03IIB69GT,,No
I7TYAD3I-STCZ-YTMC-XXK2-HPAJWMNIWX58,85,No
JJNP17L1-KNOE-SB61-SZ0S-73U62B6JAWZ7,115,No
ZMINCL6B-IVVT-5X0W-U7ML-P98NVBEQOTIY,103,No
L42P37JC-MNI2-28YE-9K0Q-4WZFLWIS5ZJ4,116,No
UKI9P9MA-XXIO-0YBM-1Z7R-YAS4JHSGOD71,106,Unknown
P72G2KHA-3ST2-9T7K-4C1T-ST7JYJ5TUMQU,112,Yes
71UGPBOD-1OS3-E6FP-97Y7-TXMPRMLFTXN0,111,No
R901UCZM-ZE1O-Y9HV-JPXX-6RB75QMDQNUQ,0,Unknown
